Step, TotalE, KinE(ev/atom), PotE(ev/at), Temp(K)
1908, -0.0183935 ,0.0196788, -0.057751, 166.522
1909, -0.018424 ,0.0196796, -0.0577833, 166.972
1910, -0.0184713 ,0.0196663, -0.057804, 167.229
1911, -0.0185275 ,0.0196463, -0.0578201, 167.393
1912, -0.0185784 ,0.0196232, -0.0578248, 167.514
1913, -0.0185993 ,0.0196045, -0.0578082, 167.547
1914, -0.0185863 ,0.0195896, -0.0577654, 167.416
1915, -0.0185703 ,0.0195634, -0.0576972, 167.086
1916, -0.0185746 ,0.0195174, -0.0576094, 166.561
1917, -0.0185932 ,0.0194595, -0.0575121, 165.887
1918, -0.0186121 ,0.0194021, -0.0574164, 165.14
1919, -0.0185944 ,0.0193654, -0.0573253, 164.4
1920, -0.0185644 ,0.0193319, -0.0572282, 163.689
1921, -0.0185508 ,0.0192776, -0.057106, 162.926
1922, -0.0185414 ,0.0192028, -0.0569471, 161.972
1923, -0.0185055 ,0.019127, -0.0567595, 160.744
1924, -0.0184625 ,0.0190538, -0.0565702, 159.305
1925, -0.0184346 ,0.0189881, -0.0564108, 157.854
1926, -0.0184236 ,0.0189397, -0.056303, 156.629
1927, -0.0183954 ,0.0189287, -0.0562528, 155.796
1928, -0.0183978 ,0.0189287, -0.0562552, 155.404
1929, -0.0184381 ,0.0189316, -0.0563013, 155.418
1930, -0.0184802 ,0.0189488, -0.0563778, 155.769
1931, -0.0185389 ,0.0189625, -0.056464, 156.351
1932, -0.0185729 ,0.0189819, -0.0565367, 157.007
1933, -0.0186045 ,0.0189879, -0.0565804, 157.564
1934, -0.0186377 ,0.0189762, -0.0565901, 157.9
1935, -0.0186591 ,0.018956, -0.0565711, 157.979
1936, -0.0186925 ,0.0189216, -0.0565357, 157.839
1937, -0.0187443 ,0.0188762, -0.0564968, 157.572
1938, -0.0187985 ,0.0188308, -0.0564602, 157.274
1939, -0.0188222 ,0.0188001, -0.0564224, 156.987
1940, -0.0188277 ,0.0187762, -0.0563801, 156.69
1941, -0.0188113 ,0.0187649, -0.0563412, 156.365
1942, -0.0187803 ,0.0187673, -0.0563149, 156.068
1943, -0.0187711 ,0.0187606, -0.0562923, 155.86
1944, -0.018778 ,0.0187386, -0.0562552, 155.675
1945, -0.0187462 ,0.0187264, -0.056199, 155.386
1946, -0.0186738 ,0.01873, -0.0561337, 154.957
1947, -0.0186141 ,0.0187296, -0.0560733, 154.46
1948, -0.0185942 ,0.0187178, -0.0560299, 153.999
1949, -0.0185958 ,0.0187086, -0.056013, 153.669
1950, -0.0185762 ,0.0187263, -0.0560287, 153.542
1951, -0.018544 ,0.0187684, -0.0560808, 153.665
1952, -0.0185256 ,0.0188228, -0.0561713, 154.07
1953, -0.0185255 ,0.0188855, -0.0562965, 154.77
1954, -0.0185263 ,0.0189579, -0.0564421, 155.732
1955, -0.0185242 ,0.0190324, -0.0565889, 156.85
1956, -0.0185198 ,0.0191025, -0.0567248, 157.98
1957, -0.0185071 ,0.0191716, -0.0568503, 159.034
1958, -0.0185019 ,0.0192349, -0.0569718, 160.009
1959, -0.018512 ,0.0192918, -0.0570956, 160.954
1960, -0.0185307 ,0.0193468, -0.0572242, 161.914
1961, -0.0185562 ,0.0193981, -0.0573524, 162.909
1962, -0.0185925 ,0.0194345, -0.0574616, 163.892
1963, -0.0186222 ,0.0194505, -0.0575232, 164.723
1964, -0.0186353 ,0.0194385, -0.0575123, 165.187
1965, -0.0186234 ,0.0193982, -0.0574197, 165.098
1966, -0.0185907 ,0.0193315, -0.0572537, 164.384
1967, -0.0185559 ,0.0192408, -0.0570375, 163.109
1968, -0.0185312 ,0.019137, -0.0568053, 161.451
1969, -0.0185086 ,0.0190436, -0.0565958, 159.672
1970, -0.0185056 ,0.0189677, -0.0564409, 158.065
1971, -0.0185027 ,0.0189267, -0.0563561, 156.874
1972, -0.0184787 ,0.0189271, -0.0563328, 156.213
1973, -0.018462 ,0.0189395, -0.0563409, 156.017
1974, -0.0184495 ,0.0189459, -0.0563412, 156.059
1975, -0.0184289 ,0.0189371, -0.0563031, 156.046
1976, -0.0184287 ,0.0188933, -0.0562154, 155.745
1977, -0.0184538 ,0.0188172, -0.0560883, 155.072
1978, -0.018458 ,0.0187431, -0.0559442, 154.1
1979, -0.0184313 ,0.018687, -0.0558053, 152.995
1980, -0.0184105 ,0.0186382, -0.0556869, 151.928
1981, -0.0184012 ,0.0185988, -0.0555988, 151.015
1982, -0.0183892 ,0.0185802, -0.0555497, 150.338
1983, -0.0183413 ,0.0186029, -0.0555471, 149.962
1984, -0.0182857 ,0.0186549, -0.0555954, 149.944
1985, -0.0182642 ,0.0187143, -0.0556929, 150.318
1986, -0.018259 ,0.0187857, -0.0558304, 151.068
1987, -0.0182896 ,0.0188507, -0.055991, 152.124
1988, -0.0183485 ,0.0189024, -0.0561534, 153.358
1989, -0.0184249 ,0.0189353, -0.0562954, 154.603
1990, -0.018499 ,0.0189515, -0.0564019, 155.695
1991, -0.0185588 ,0.018957, -0.0564728, 156.519
1992, -0.0186083 ,0.0189593, -0.0565268, 157.078
1993, -0.0186287 ,0.01898, -0.0565887, 157.509
1994, -0.0186166 ,0.0190254, -0.0566674, 157.994
1995, -0.0185999 ,0.0190747, -0.0567494, 158.596
1996, -0.0186068 ,0.0191041, -0.0568149, 159.221
1997, -0.0186373 ,0.0191099, -0.056857, 159.726
1998, -0.0186455 ,0.0191196, -0.0568847, 160.058
1999, -0.018647 ,0.0191329, -0.0569128, 160.282
