Step, TotalE, KinE(ev/atom), PotE(ev/at), Temp(K)
1906, 0.00399381 ,0.0251101, -0.0462264, 272.322
1907, 0.00397093 ,0.0253921, -0.0468134, 277.228
1908, 0.00430054 ,0.0255047, -0.0467089, 281.519
1909, 0.00475509 ,0.0254275, -0.0460998, 280.704
1910, 0.00466584 ,0.0254372, -0.0462086, 276.726
1911, 0.00435 ,0.0254911, -0.0466323, 277.191
1912, 0.0040779 ,0.0255601, -0.0470423, 280.402
1913, 0.00396762 ,0.025707, -0.0474463, 283.693
1914, 0.00410329 ,0.0257649, -0.0474265, 286.531
1915, 0.004161 ,0.0257498, -0.0473386, 286.679
1916, 0.00417281 ,0.0256756, -0.0471784, 285.94
1917, 0.00434271 ,0.0256204, -0.0468981, 284.691
1918, 0.00447858 ,0.0254966, -0.0465147, 282.482
1919, 0.00431139 ,0.0253217, -0.046332, 279.616
1920, 0.00398011 ,0.0253287, -0.0466772, 278.445
1921, 0.00369041 ,0.0253336, -0.0469768, 280.76
1922, 0.00370327 ,0.0254273, -0.0471513, 283.105
1923, 0.00410225 ,0.0255641, -0.047026, 284.344
1924, 0.0044673 ,0.0255602, -0.0466531, 283.396
1925, 0.00457589 ,0.0256333, -0.0466907, 280.91
1926, 0.00453093 ,0.0256016, -0.0466722, 280.9
1927, 0.00462532 ,0.0255441, -0.0464628, 280.634
1928, 0.00462777 ,0.0254377, -0.0462475, 279.141
1929, 0.00463392 ,0.0253961, -0.0461583, 277.498
1930, 0.00427971 ,0.0255794, -0.0468791, 277.281
1931, 0.00371798 ,0.0257628, -0.0478075, 282.489
1932, 0.00331736 ,0.0258265, -0.0483356, 289.435
1933, 0.00316884 ,0.0257462, -0.0483236, 293.472
1934, 0.00314433 ,0.0256663, -0.0481882, 293.659
1935, 0.00319734 ,0.0257187, -0.04824, 292.76
1936, 0.00328732 ,0.0258451, -0.0484028, 293.142
1937, 0.00337517 ,0.0258645, -0.0483538, 294.18
1938, 0.00338058 ,0.0257507, -0.0481207, 293.894
1939, 0.00348808 ,0.0255714, -0.0476548, 292.007
1940, 0.00364034 ,0.025437, -0.0472337, 288.565
1941, 0.00380949 ,0.0253568, -0.046904, 285.281
1942, 0.00398275 ,0.0253389, -0.0466949, 282.654
1943, 0.00390787 ,0.0254018, -0.0468957, 281.208
1944, 0.00374414 ,0.0255489, -0.0473538, 282.687
1945, 0.00379745 ,0.0256498, -0.0475021, 285.926
1946, 0.00413802 ,0.0255816, -0.0470251, 286.899
1947, 0.0042433 ,0.0254597, -0.046676, 283.52
1948, 0.00395161 ,0.0256462, -0.0473409, 281.435
1949, 0.00375033 ,0.0258889, -0.0480275, 285.944
1950, 0.00358314 ,0.0259452, -0.0483072, 291.179
1951, 0.00360207 ,0.0258172, -0.0480322, 293.325
1952, 0.00388686 ,0.0255316, -0.0471763, 291.064
1953, 0.00422843 ,0.0254327, -0.046637, 284.867
1954, 0.00428264 ,0.025547, -0.0468114, 280.85
1955, 0.00409596 ,0.0256902, -0.0472844, 281.882
1956, 0.00377529 ,0.0258849, -0.0479945, 285.705
1957, 0.00357346 ,0.0259066, -0.0482397, 290.817
1958, 0.00358338 ,0.0258023, -0.0480213, 292.82
1959, 0.00359883 ,0.0256884, -0.047778, 291.424
1960, 0.0036904 ,0.0256429, -0.0475953, 289.56
1961, 0.00365966 ,0.0255483, -0.047437, 288.134
1962, 0.00380125 ,0.0254446, -0.0470879, 286.729
1963, 0.00397446 ,0.02528, -0.0465855, 284.065
1964, 0.00413968 ,0.0250291, -0.0459186, 280.075
1965, 0.00420376 ,0.0249165, -0.0456292, 275.24
1966, 0.00416144 ,0.0250323, -0.0459031, 273.021
1967, 0.00391217 ,0.0252218, -0.0465315, 275.028
1968, 0.00355467 ,0.025319, -0.0470833, 279.685
1969, 0.00355135 ,0.0254093, -0.0472672, 283.833
1970, 0.0037493 ,0.0253537, -0.0469581, 285.199
1971, 0.00399072 ,0.0252316, -0.0464725, 282.943
1972, 0.00401905 ,0.0253106, -0.0466022, 279.586
1973, 0.00374585 ,0.0255685, -0.0473911, 280.647
1974, 0.00350799 ,0.0257633, -0.0480187, 286.312
1975, 0.00353048 ,0.0257463, -0.0479622, 290.927
1976, 0.00371399 ,0.0255102, -0.0473064, 290.565
1977, 0.00389883 ,0.0252985, -0.0466981, 285.706
1978, 0.00388429 ,0.0253294, -0.0467745, 281.379
1979, 0.00400142 ,0.0255395, -0.0470776, 281.688
1980, 0.00411393 ,0.0257461, -0.0473783, 283.947
1981, 0.00404658 ,0.0258507, -0.0476549, 286.307
1982, 0.00393654 ,0.025902, -0.0478674, 288.419
1983, 0.00380837 ,0.0259334, -0.0480584, 290.036
1984, 0.00367869 ,0.0261044, -0.0485301, 291.759
1985, 0.00353153 ,0.026238, -0.0489444, 295.244
1986, 0.00354617 ,0.0262337, -0.0489213, 298.278
1987, 0.00368863 ,0.0261949, -0.0487011, 298.25
1988, 0.00357423 ,0.0261464, -0.0487185, 296.706
1989, 0.00311126 ,0.0261782, -0.0492451, 297.078
1990, 0.00282757 ,0.0260909, -0.0493543, 300.543
1991, 0.00284704 ,0.0259164, -0.0489857, 301.389
1992, 0.00304679 ,0.0258555, -0.0486642, 298.889
1993, 0.00327131 ,0.0257184, -0.0481655, 296.203
1994, 0.00356319 ,0.0255021, -0.047441, 292.367
1995, 0.00401648 ,0.0252794, -0.0465424, 286.669
1996, 0.00437539 ,0.0252369, -0.0460983, 280.078
1997, 0.00442092 ,0.0253711, -0.0463212, 276.705
1998, 0.00420247 ,0.0255927, -0.046983, 278.365
1999, 0.00403815 ,0.0258311, -0.047624, 283.186
